parent_pno,child_pno,parent_term_rank,child_term_rank,slope CTR-CTR
5563717,6664034,10,13,-3
6290140,8244383,8,10,-2
6290140,8244383,10,13,-3
7336197,8640958,2,5,-3
6415146,7336638,7,4,3
6415146,7336638,9,11,-2
6415146,7336638,11,13,-2
4987421,7659859,2,3,-1
3949208,7069494,1,7,-6
3949208,7069494,2,6,-4
3949208,7069494,5,10,-5
3949208,7069494,6,13,-7
6125390,6301613,4,5,-1
6125390,6301613,11,3,8
4636924,5077650,4,2,2
4636924,5077650,10,4,6
5258007,8752748,1,1,0
4544493,5152932,2,1,1
4544493,5152932,3,10,-7
4544493,5152932,7,12,-5
4555384,6906164,7,8,-1
4928073,5345237,1,4,-3
4928073,5345237,3,3,0
4928073,5345237,5,12,-7
4928073,5345237,9,1,8
4077405,8430847,6,1,5
4077405,8430847,10,4,6
4696703,6303074,11,10,1
4003178,4814117,3,8,-5
4203951,4698120,4,8,-4
4973234,5318422,4,2,2
4441119,5223741,2,1,1
4441119,5223741,5,7,-2
4441119,5223741,7,4,3
4623846,6118312,1,1,0
4623846,6118312,3,6,-3
4623846,6118312,7,7,0
4623846,6118312,8,13,-5
4371955,7933142,5,6,-1
4371955,7933142,12,4,8
6291911,7058482,7,12,-5
6291911,7058482,10,1,9
5092839,6537294,10,7,3
6336638,6921080,1,1,0
6336638,6921080,2,2,0
4179065,4265218,2,6,-4
4179065,4265218,3,4,-1
4179065,4265218,6,5,1
4897173,8377378,4,13,-9
4897173,8377378,5,1,4
4687167,7679520,12,3,9
4687167,7679520,13,8,5
6977479,7889494,13,9,4
4211951,5572081,4,10,-6
4211951,5572081,10,1,9
4211951,5572081,11,2,9
7137981,8568410,1,3,-2
7137981,8568410,8,6,2
5623628,6493802,3,1,2
5623628,6493802,10,4,6
4621368,5267268,2,12,-10
4621368,5267268,7,11,-4
4422276,7614836,1,9,-8
4422276,7614836,2,3,-1
4422276,7614836,6,4,2
5095342,5557391,12,5,7
8005905,8595629,7,2,5
6655736,7566095,5,7,-2
5491743,6493001,10,5,5
6525952,8169825,3,3,0
6525952,8169825,4,5,-1
6629033,8165057,1,4,-3
6629033,8165057,3,13,-10
6629033,8165057,4,5,-1
6629033,8165057,6,6,0
6629033,8165057,7,3,4
6629033,8165057,11,2,9
6629033,8165057,13,12,1
8201221,8671207,5,4,1
8201221,8671207,9,2,7
8201221,8671207,12,13,-1
5462939,7790713,4,4,0
5462939,7790713,8,12,-4
5462939,7790713,9,7,2
6067186,6584266,1,1,0
6067186,6584266,4,4,0
4141359,8062783,9,12,-3
7070300,7311403,3,2,1
7070300,7311403,5,9,-4
7013461,8527578,1,3,-2
5588147,7505970,3,10,-7
5588147,7505970,5,2,3
5588147,7505970,6,9,-3
4328187,4362700,5,2,3
4328187,4362700,8,9,-1
5448220,6669089,1,11,-10
5448220,6669089,2,7,-5
4961230,7787647,2,1,1
4961230,7787647,3,13,-10
4961230,7787647,5,2,3
4198619,7676681,2,5,-3
4978649,7166237,3,10,-7
5158881,5643773,1,9,-8
5158881,5643773,7,5,2
5158881,5643773,8,4,4
6168555,8118716,2,4,-2
6168555,8118716,4,1,3
7902488,8426560,2,1,1
7902488,8426560,4,2,2
7902488,8426560,6,11,-5
7902488,8426560,7,12,-5
7902488,8426560,8,13,-5
6355571,7723228,2,6,-4
7105365,8685835,1,5,-4
7105365,8685835,2,12,-10
5394534,5559978,2,9,-7
5394534,5559978,12,11,1
4863690,7474398,10,3,7
4863690,7474398,11,4,7
6485468,7731692,1,2,-1
6485468,7731692,2,4,-2
5385467,6196164,1,2,-1
6402751,8608780,1,8,-7
6402751,8608780,8,2,6
5253694,7100665,1,1,0
5253694,7100665,2,2,0
5253694,7100665,7,5,2
4118693,4274090,1,2,-1
4118693,4274090,3,3,0
5485455,7376131,10,7,3
7107106,8353864,2,1,1
6081647,7476035,1,8,-7
6081647,7476035,3,5,-2
6081647,7476035,4,3,1
5626563,6497680,6,5,1
6174809,6869838,3,8,-5
6174809,6869838,6,6,0
6174809,6869838,12,1,11
4425238,7488402,3,4,-1
4425238,7488402,13,3,10
4049140,6575393,9,6,3
7087481,8653573,3,4,-1
7087481,8653573,4,2,2
7087481,8653573,5,10,-5
7087481,8653573,8,7,1
7087481,8653573,10,9,1
7087481,8653573,11,12,-1
4170561,5424366,2,12,-10
4310211,8192233,1,3,-2
4310211,8192233,6,4,2
4310211,8192233,8,1,7
4840578,7066774,12,6,6
8127481,8677667,1,2,-1
8127481,8677667,2,1,1
6944183,8584218,4,11,-7
6134405,7231170,8,13,-5
6134405,7231170,9,1,8
5130335,6610744,1,8,-7
5130335,6610744,3,2,1
5337744,7657296,6,8,-2
6240497,7206930,3,12,-9
5191373,5500711,1,3,-2
5191373,5500711,2,4,-2
4557880,4800048,3,5,-2
4557880,4800048,4,7,-3
4557880,4800048,11,6,5
4900014,5258019,6,13,-7
6706787,8114927,1,1,0
6706787,8114927,2,2,0
6513841,8602464,4,9,-5
6513841,8602464,12,10,2
7747155,8077254,2,4,-2
7747155,8077254,3,1,2
7747155,8077254,5,9,-4
6477435,7672737,2,5,-3
6477435,7672737,6,1,5
5641945,6062874,3,10,-7
5641945,6062874,5,7,-2
4711568,6259510,1,2,-1
4711568,6259510,3,3,0
4711568,6259510,6,12,-6
4711568,6259510,7,10,-3
6506594,7785843,4,11,-7
5027912,8225888,2,2,0
5027912,8225888,5,3,2
4876668,5384481,3,13,-10
4876668,5384481,13,11,2
6205396,7925667,12,4,8
4922909,5161535,3,11,-8
4922909,5161535,8,6,2
6338085,7694215,1,3,-2
6338085,7694215,2,7,-5
6094437,7522580,13,3,10
6165487,8613938,3,13,-10
6165487,8613938,10,1,9
4056090,4381763,1,11,-10
4056090,4381763,2,4,-2
6609787,8020969,2,1,1
5361172,6310737,1,1,0
5559707,6970783,12,11,1
5417742,6991671,2,13,-11
5417742,6991671,10,2,8
5360023,7878963,3,8,-5
5360023,7878963,4,12,-8
4143456,6524654,1,11,-10
4143456,6524654,10,13,-3
4143456,6524654,13,10,3
5086527,7260859,5,8,-3
5086527,7260859,13,10,3
7661720,8042252,5,5,0
6489755,8461813,6,5,1
4485696,6505399,3,1,2
4485696,6505399,13,7,6
5046614,7303080,5,5,0
5046614,7303080,7,3,4
4030174,5419025,5,5,0
4030174,5419025,9,2,7
4864640,8130818,1,6,-5
7929546,8451862,3,8,-5
7929546,8451862,6,3,3
7929546,8451862,9,5,4
7929546,8451862,13,10,3
4360926,7278071,2,9,-7
4360926,7278071,7,3,4
4360926,7278071,9,5,4
4360926,7278071,11,12,-1
4003593,5452927,2,2,0
4003593,5452927,9,5,4
4003593,5452927,12,10,2
4905432,5311711,9,2,7
6055493,7082441,2,3,-1
6055493,7082441,12,10,2
7961089,8749373,1,1,0
7961089,8749373,2,2,0
7961089,8749373,3,3,0
7961089,8749373,5,7,-2
7961089,8749373,6,4,2
7961089,8749373,7,10,-3
7961089,8749373,9,6,3
7961089,8749373,11,8,3
7961089,8749373,13,11,2
4079534,7325352,1,2,-1
6183342,7066785,1,1,0
6183342,7066785,10,2,8
4781682,7166120,1,1,0
7053435,8048757,5,13,-8
5159219,7417343,2,1,1
5088521,7066722,1,1,0
5088521,7066722,2,4,-2
4842148,6938782,1,3,-2
4842148,6938782,2,7,-5
4842148,6938782,10,2,8
4842148,6938782,13,5,8
5530759,6611599,1,2,-1
5530759,6611599,4,5,-1
6490248,7466707,1,4,-3
5453601,7451116,4,4,0
5453601,7451116,6,12,-6
4235653,6286999,2,5,-3
4235653,6286999,12,11,1
4235653,6286999,13,8,5
4569584,5043749,3,7,-4
4569584,5043749,5,2,3
4569584,5043749,7,6,1
5410641,6330067,5,9,-4
5410641,6330067,8,2,6
6540501,8127756,2,3,-1
6540501,8127756,3,10,-7
6540501,8127756,4,7,-3
6540501,8127756,5,1,4
6540501,8127756,6,9,-3
4411574,7763302,1,1,0
7725464,8478751,1,1,0
7725464,8478751,2,3,-1
7725464,8478751,5,5,0
4186606,4746223,1,11,-10
6069960,7187775,9,5,4
5176505,7137788,1,1,0
5176505,7137788,4,2,2
5176505,7137788,11,3,8
5192274,8747437,7,1,6
6777443,7863309,5,1,4
4126137,7513896,2,6,-4
4126137,7513896,9,10,-1
6526313,8442633,2,2,0
6251077,7496157,13,10,3
7998110,8287495,13,2,11
4843300,7937560,8,12,-4
4843300,7937560,9,13,-4
5133732,6059811,1,1,0
5133732,6059811,8,12,-4
6640255,6957436,1,4,-3
6295533,8131741,13,7,6
6253249,7308081,2,1,1
6253249,7308081,3,5,-2
6253249,7308081,4,13,-9
6253249,7308081,5,6,-1
5597494,6971148,1,13,-12
4857067,8088116,1,1,0
4857067,8088116,4,8,-4
5447154,8046052,1,3,-2
5447154,8046052,3,4,-1
5447154,8046052,7,9,-2
4624055,6481110,1,1,0
4624055,6481110,2,10,-8
4624055,6481110,7,4,3
6283926,8360991,7,4,3
4644451,6454435,2,9,-7
4644451,6454435,3,4,-1
4644451,6454435,7,8,-1
4644451,6454435,8,6,2
4866349,7049756,11,1,10
5276860,8635209,10,6,4
5276860,8635209,13,12,1
3960356,7448172,1,4,-3
3960356,7448172,2,1,1
3960356,7448172,5,8,-3
3960356,7448172,9,6,3
3960356,7448172,10,10,0
4550270,6653782,1,2,-1
4550270,6653782,4,4,0
4550270,6653782,5,6,-1
6248656,8334588,4,2,2
6248656,8334588,9,1,8
5454642,6629777,1,2,-1
5454642,6629777,2,8,-6
6612473,7726531,6,12,-6
5020329,5303542,1,4,-3
5020329,5303542,2,8,-6
5020329,5303542,10,9,1
6883290,8215071,1,1,0
6883290,8215071,3,2,1
4993164,8740303,1,10,-9
4993164,8740303,2,11,-9
4993164,8740303,3,9,-6
4765464,8523641,2,1,1
6480753,7651368,1,1,0
5156523,6962341,1,1,0
5156523,6962341,3,3,0
5156523,6962341,4,5,-1
5156523,6962341,5,6,-1
5156523,6962341,12,2,10
7243993,7926879,8,5,3
7243993,7926879,10,9,1
6342919,8159557,1,2,-1
5633435,7714202,5,4,1
4722568,5366270,3,4,-1
4722568,5366270,8,7,1
4926113,6879154,1,3,-2
4926113,6879154,13,1,12
7459671,7728816,2,4,-2
7459671,7728816,3,11,-8
7459671,7728816,11,5,6
5647669,6601382,2,1,1
5647669,6601382,3,2,1
6405166,6957226,2,8,-6
6405166,6957226,8,6,2
5136650,7443987,5,3,2
5136650,7443987,12,1,11
4313431,8002699,1,5,-4
4313431,8002699,2,4,-2
4313431,8002699,4,2,2
4313431,8002699,13,11,2
4903254,7388814,1,10,-9
4903254,7388814,2,4,-2
4903254,7388814,12,5,7
6337899,7778403,2,1,1
7542052,8614666,1,3,-2
5292681,6924194,4,10,-6
4765057,5207588,5,6,-1
6155573,6549001,4,7,-3
6155573,6549001,9,12,-3
4639769,5218433,1,2,-1
4639769,5218433,11,4,7
3942612,4181200,1,1,0
3942612,4181200,2,6,-4
3942612,4181200,3,2,1
3942612,4181200,13,4,9
6339583,7249364,1,4,-3
6339583,7249364,2,2,0
4177331,5616622,1,4,-3
4177331,5616622,2,3,-1
4177331,5616622,4,10,-6
4177331,5616622,5,11,-6
4177331,5616622,8,7,1
5239712,6427279,5,2,3
5265874,8123613,2,3,-1
7159067,8134884,2,1,1
7159067,8134884,5,5,0
7159067,8134884,9,2,7
4914907,8479503,2,1,1
4914907,8479503,6,6,0
4914907,8479503,10,12,-2
5586346,8122545,1,3,-2
5586346,8122545,2,7,-5
5586346,8122545,4,6,-2
5586346,8122545,7,4,3
5586346,8122545,10,2,8
5035328,6159328,1,2,-1
5035328,6159328,10,5,5
5035328,6159328,11,10,1
4133858,8262378,1,1,0
4133858,8262378,2,4,-2
4133858,8262378,4,6,-2
4133858,8262378,12,9,3
5584894,7111591,2,2,0
5584894,7111591,6,3,3
5584894,7111591,9,1,8
6424016,7342842,1,13,-12
6535307,7933054,1,1,0
5228673,6918583,5,1,4
6974385,8342936,1,1,0
6974385,8342936,8,2,6
6312332,8251791,1,2,-1
6312332,8251791,4,8,-4
6312332,8251791,5,12,-7
6312332,8251791,10,11,-1
4067119,8529959,2,2,0
4550450,8277511,4,1,3
4550450,8277511,8,3,5
4250545,5560039,3,7,-4
4250545,5560039,4,3,1
4250545,5560039,12,5,7
6447976,6514659,2,4,-2
6447976,6514659,3,8,-5
6447976,6514659,4,5,-1
6447976,6514659,6,9,-3
6447976,6514659,7,1,6
4118736,4712206,1,1,0
4118736,4712206,12,7,5
4221483,4679937,6,3,3
6497521,7667623,1,2,-1
6232016,6805593,1,11,-10
4278095,7226393,1,1,0
6273897,7900805,3,2,1
6664770,8723366,1,7,-6
4395323,4784739,1,7,-6
7321419,8634057,4,2,2
7321419,8634057,5,9,-4
7321419,8634057,6,4,2
4548154,4714041,1,2,-1
4548154,4714041,4,1,3
4548154,4714041,5,6,-1
4548154,4714041,9,3,6
6268723,7576534,1,13,-12
6268723,7576534,3,4,-1
7097541,8257504,4,11,-7
7097541,8257504,7,1,6
6140187,6548422,4,1,3
6140187,6548422,5,2,3
4035546,6224957,2,12,-10
4035546,6224957,13,11,2
4768122,5262916,1,7,-6
4768122,5262916,2,4,-2
4768122,5262916,10,3,7
6192614,7730820,4,13,-9
6192614,7730820,13,11,2
6175758,7641670,8,13,-5
4384613,8464792,9,13,-4
6078773,8457537,1,2,-1
6078773,8457537,2,4,-2
6078773,8457537,7,1,6
6078773,8457537,10,11,-1
7207821,7425147,1,10,-9
7207821,7425147,3,7,-4
7207821,7425147,4,3,1
7207821,7425147,6,4,2
6422802,7993255,6,3,3
4276516,4682197,1,2,-1
4276516,4682197,4,12,-8
4695476,6512806,2,1,1
4695476,6512806,4,3,1
4984820,5276623,3,9,-6
5331752,6394469,2,3,-1
5331752,6394469,6,13,-7
5331752,6394469,7,1,6
5148042,5635774,1,6,-5
7458665,8025381,1,12,-11
3999864,4888983,2,9,-7
